"id_org";"nazwa";"rok_zalozenia";"miejscowosc";"id_kraju";"id_rodzaju";"id_statusu";"www";"email"
799;"Zgromadzenie Sióstr Franciszkanek Służebnic Krzyża w Indiach";1989;"Bangalore";35;3;1;"http://www.triuno.pl/india.html";
800;"Polski Klub Biznesu w Dżakarcie";2011;"Dżakarta";36;6;1;"www.polclub.biz";
801;"Zgromadzenie Księży Najświętszego Serca Jezusowego (Sercanie) w Indonezji";1967;"Palembang";36;3;1;"www.misje.scj.pl";
802;"Towarzystwo Przyjaźni Irańsko - Polskiej w Teheranie";2013;"Teheran";37;1;1;;
803;"Ad Polonia";2000;"Dublin";38;7;1;;"polembas@iol.ie"
804;"Ambasador Kulturalny";2006;"Dublin";38;7;1;"www.ambasador.ie";"redakcja@ambasador.ie"
805;"Gazeta Polska Polish Weekly in Ireland";2005;"Dublin";38;7;1;"www.polskagazeta.ie";"polskagazeta@gazeta.ie"
806;"Nasz Głos";2007;"Dublin";38;7;1;"www.ng24.ie";"ads@ng24.ie"
807;"Szpila";2005;"Dublin";38;7;2;;
808;"87 Polski Szczep Harcerski im. Andrzeja Małkowskiego w Dublinie";2007;"Dublin";38;1;1;"http://87dpg.plscout.com";"info@plscout.com"
809;"ArtPolonia Lab for Intercultural Cooperation and Exchange";2006;"Dublin";38;1;1;"www.artpolonia.org";"sapielak@artpolonia.org"
810;"Centrum Opieki i Edukacji Integracja Polska Szkoła i Przedszkole";2013;"Carlow";38;4;1;;"centrum.integracja@gmail.com"
811;"Centrum Wsparcia i Integracji Together-Razem w Cork";2006;"Cork";38;4;1;"www.together-razem.org";"info@together-razem.org"
812;"Czarna Skrzynka (Black Box)";2012;"Dublin";38;1;1;"http://annatchorzewska29.wix.com/blackbox";"Annatchorzewska29@gmail.com"
813;"D-Light Studios w Dublinie";2008;"Dublin";38;5;1;"http://d-lightstudios.com";"info@d-lightstudios.com"
814;"Domowe Przedszkole Happy House w Dublinie";2012;"Dublin";38;4;1;"www.happyhouse.ie";"happy.houselucan@gmail.com"
815;"Dublin24.Net - Portal Polaków w Irlandii";2007;"Dublin";38;7;1;"www.dublin24.net";
816;"Duszpasterstwo Polskie w Diecezji Kildare i Leighlin (Polskie Wspólnoty w Diecezji Kildare i Leighlin) w Irlandii";2006;"Carlow";38;3;1;"/www.parafianie.ie";
817;"Duszpasterstwo Polskie w Irlandii - Rzymskokatolicki Kościół św. Audoen'a w Dublinie";2006;"Dublin";38;3;1;"http://dublin.eparafia.pl/";"biuro@kosciol-dublin.pl"
818;"Fundacja MyMind - Centre for Mental Wellbeing";2006;"Dublin";38;1;1;"https://mymind.org/";"hq@mymind.org"
819;"Galway Reporter TV - telewizja internetowa";2010;"Galway";38;7;1;"www.galwayreporter.com";
820;"Galway.pl - Serwis informacyjny i forum Polaków w Galway";2005;"Galway";38;7;1;"www.galway.pl";
821;"Gazeta.ie - Portal informacyjny";2005;"Navan";38;7;1;"www.gazeta.ie";
822;"In-Spire Galerie w Dublinie";2012;"Dublin";38;5;1;"www.inspiregalerie.com";"info@inspiregalerie.com"
823;"Irish-Polish Cultural and Business Association in Limerick";2007;"Limerick";38;1;1;;
824;"Irlandzko-Polska Izba Handlowa";2011;"Cork";38;6;1;"www.irelandpolandchamber.com";
825;"Kreatywna Szkoła Marzeń w Limerick";2011;"Limerick";38;4;1;"www.ksmlimerick.com";"kszmarzen@gmail.com"
826;"Księgarnia Renatka w Waterford";2007;"Waterford";38;7;1;"www.ksiegarniarenatka.soteshop.pl";"ksiegarnia.renatka@polskieksiazki.eu"
827;"Międzykulturowe Stowarzyszenie Polsko - Irlandzkie w hrabstwie Fingal (FIPICA)";2011;"Balbriggan";38;1;1;"http://fipica.org";"office@fipica.org"
828;"Nasza Szkoła Fenix w Ringaskiddy";2011;"Ringaskiddy";38;4;1;;"szkola@fenix.ie"
829;"Panorama Irl - Portal informacyjny";2011;"Navan";38;7;1;"http://panoramairl.com";"basia.panorama@gmail.com"
830;"Polish Community Centre Biblary w Dublinie";2007;"Dublin";38;1;1;"www.biblary.org";"biblary@gmail.com"
831;"Polonijny Zespół Pieśni i Tańca Koniczyna w Blessington";2009;"Blessington";38;1;1;"www.polishfolkgroup.ie";"malgorzata.dulny@gmail.com"
832;"Polska Grupa Korpusów Pokoju w Irlandii";2007;"Dublin";38;1;1;"www.korpusypokoju.com";"polish.peacecorps@gmail.com"
833;"Polska Rada w Diecezji Meath";2010;"Navan";38;3;1;"www.diecezjameath.pl";"kontakt@diecezjameath.pl"
834;"Polska Społeczna Szkoła w Carlow";2012;"Carlow";38;4;1;"www.polskaszkolacarlow.ie";"kontakt@polskaszkolacarlow.ie"
835;"Polska Szkoła - Centrum Edukacyjne ABC w Newcastle West";2014;"Newcastle";38;4;1;"www.szkola-newcastlewest.com";"abc.edu.centrum@gmail.com"
836;"Polska Szkoła Ene Due Rabe w Galway";2013;"Galway";38;4;1;"www.EneDueRabe.ie";"EneDueRabe@yahoo.ie"
837;"Polska Szkoła Fair Play w Claremorris";2013;"Claremorris";38;4;1;;"polskaszkola.fairplay@gmail.com"
838;"Polska Szkoła Promyk w Ballinrobe";2012;"Ballinrobe";38;4;1;"www.polskaszkolamayo.weebly.com";"andew14@gmail.com"
839;"Polska Szkoła Promyk w Ballyhaunis";2010;"Ballyhaunis";38;4;1;"www.szkolaballyhaunis.weebly.com";"pkzp.mayo@gmail.com"
840;"Polska Szkoła Promyk w Castlebar";2012;"Castlebar";38;4;1;"www.szkolapromyk.weebly.com";"szkola.promyk@gmail.com"
841;"Polska Szkoła Promyk w Westport";2013;"Westport";38;4;1;"www.polskaszkolamayo.weebly.com";"szkola.promyk@gmail.com"
842;"Polska Szkoła Razem Raźniej w Sligo";2013;"Sligo";38;4;1;;"ilajzaela@wp.pl"
843;"Polska Szkoła Altogether w Dublinie";2010;"Dublin";38;4;1;"www.polskaszkola.ie";"office@polskaszkola.ie"
844;"Polska Szkoła Altogether w Dublinie - Filia w Newbridge";2012;"Newbridge";38;4;1;"www.polskaszkola.ie";"office@polskaszkola.ie"
845;"Polska Szkoła im. Wisławy Szymborskiej w Galway";2009;"Galway";38;4;1;"www.spgalway.com";"spgalway@gmail.com"
846;"Polska Szkoła Lokomotywa w Balbriggan";2011;"Balbriggan";38;4;2;"www.lokomotywa.ie";
847;"Polska Szkoła Muzyczna Fermata w Dublinie";2011;"Dublin";38;4;1;"www.fermatamusicschool.com";"info@fermatamusicschool.com"
848;"Polska Szkoła Równe Szanse Ltd. w Carlow";2008;"Carlow";38;4;1;"www.rowneszanse.info";"rowne.szanse@o2.pl"
849;"Polska Szkoła Sobotnia w Navan";2006;"Navan";38;4;1;"www.diecezjameath.pl/szkola.php";"polskaszkolanavan@gmail.com"
850;"Polska Szkoła Sobotnio-Niedzielna w Ballinasloe";2009;"Ballinasloe";38;4;2;"www.szkolaballinasloe.pl";"szkolaballinasloe@interia.eu"
851;"Polska Szkoła w Balbriggan";2014;"Balbriggan";38;4;1;;"szkolabalbriggan@gmail.com"
852;"Polska Szkoła w Clonmel";2009;"Clonmel";38;4;1;"www.polskaszkolaclonmel.pl";"polskaszkolaclonmel@gmail.com"
853;"Polska Szkoła w Dublinie SEN";2010;"Dublin";38;4;1;"www.szkolasen.com";"info@szkolasen.com"
854;"Polska Szkoła w Dundalk";2012;"Dundalk";38;4;1;"www.polskaszkoladundalk.com";"polska.szkola.dundalk@gmail.com"
855;"Polska Szkoła w Killarney";2010;"Killarney";38;4;1;;"polskaszkolakillarney@wp.pl"
856;"Polska Szkoła w Letterkenny";2008;"Letterkenny";38;4;1;"www.psletterkenny.eu";"kontakt@psletterkenny.eu"
857;"Polska Szkoła w Tuam";2012;"Tuam";38;4;1;"www.spgalway.com/polska-szko322a-w-tuam.html";"sptuam@gmail.com"
858;"Polska Szkoła w Wexford";2012;"Wexford";38;4;1;"www.polskaszkolawexford.pl";"szkolawexford@gmail.com"
859;"Polska Szkoła Wawel w Cork";2015;"Cork";38;4;1;"www.szkolawawel.com";"info@szkolawawel.com"
860;"Polska Szkoła Weekendowa Kleks w Wicklow";2014;"Wicklow";38;4;1;"www.arklowpolskaszkola.org";"pwskleks@gmail.com"
861;"Polski Ośrodek Społeczno-Kulturalny w Dublinie";2006;"Dublin";38;1;1;"www.posk.dublin.org";"posk@poskdublin.org"
862;"Polski Teatr Irlandia";2008;"Dublin";38;1;1;"www.polishtheatre.wordpress.com";"polishtheatre@gmail.com"
863;"Polskie Centrum Informacji i Kultury w Dublinie";2004;"Dublin";38;4;1;"www.polishcentre.ie";"info@polishcentre.ie"
864;"Polskie Duszpasterstwo Ewangelickie (PDE) w Irlandii";2007;"Dublin";38;3;1;"www.luteranie.pl/dublin/";"irlandia@luteranie.pl"
865;"Polskie Stowarzyszenie Edukacyjne w Waterford";2009;"Waterford";38;1;1;"http://polskaszkolawaterford.pl";"witekjam@interia.pl"
866;"PolskiLimerick.com.pl - Serwis i forum społeczności polskiej w Limerick";2008;"Limerick";38;7;1;"www.polskilimerick.com.pl";"redakcja@polskilimerick.com.pl"
867;"Polsko-Irlandzkie Stowarzyszenie Edukacyjne w Wicklow";2014;"Wicklow";38;1;1;"www.arklowpolskaszkola.org";
868;"Radio PLK FM";2013;"Dublin";38;7;1;"www.plka.ie";
869;"Stowarzyszenie  My Cork";2005;"Cork";38;1;1;"www.mycork.org";"info@mycork.org"
870;"Stowarzyszenie Wspólnota Polska w Laois";2009;"Portlaoise";38;1;1;"www.wspll.blogspot.com";"wspolnotawpl@hotmail.com"
871;"Stowarzyszenie Little Homeland - Mała Ojczyzna w Letterkenny";2011;"Letterkenny";38;1;1;"www.psletterkenny.eu/mala-ojczyzna";"k.baranowska34@wp.pl"
872;"Stowarzyszenie Polsko – Irlandzkie w Galway";2012;"Galway";38;1;1;;
873;"Stowarzyszenie Psychologów Polskich w Irlandii";2007;"Dublin";38;1;1;"www.theppd.org";
874;"Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Dublinie z siedzibą w Cavan";2007;"Cavan";38;4;1;"www.polskaszkolacavan.org.pl";"kierownik.polskaszkolacavan@gmail.com"
875;"Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Dublinie z siedzibą w Cork";2007;"Cork";38;4;1;"www.szkolacork.republika.pl";"kierownik.cork@gmail.com"
876;"Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Dublinie z siedzibą w Dublinie";2005;"Dublin";38;4;1;"www.polskaszkoladublin.org";"szkola@polskaszkoladublin.org"
877;"Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Dublinie z siedzibą w Limerick";2007;"Limerick";38;4;1;"www.szkolawlimerick.pl";"info@szkolawlimerick.pl"
878;"Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Dublinie z siedzibą w Waterford";2007;"Waterford";38;4;1;"www.polskaszkolawaterford.pl";"witekjam@interia.pl"
879;"Szkoła Języka Polskiego w Tullow";2012;"Tullow";38;4;1;;"szkolka.tullow@gmail.com"
880;"Szkoła Polska i Centrum Językowe w Laois (Laois International School Ltd.)";2009;"Portlaoise";38;4;1;"www.schoollaois.eu";"schoollaois@hotmail.com"
881;"The Ireland Poland Business Association";1991;"Dublin";38;1;1;"www.ireland-poland.com";"admin@irelandpoland.com"
882;"Towarzystwo Chrystusowe dla Polonii Zagranicznej (Chrystusowcy) w Irlandii";2005;"Dublin";38;3;1;"www.polish-chaplaincy.ie";"duszpasterstwo@polska.ie"
883;"Towarzystwo Irlandzko-Polskie w Dublinie";1979;"Dublin";38;1;1;"www.irishpolishsociety.ie";"info@irishpolishsociety.ie"
884;"Towarzystwo Jezusowe (Jezuici) w Irlandii";2007;"Dublin";38;3;1;"www.dublin.jezuici.pl";
885;"Towarzystwo Przyjaciół Fundacji Jana Pawła II w Irlandii";2009;"Dublin";38;1;1;"www.tpfjp2dublin.com";"koloprzyjaciolfjp2@gmail.com"
886;"Zakon Braci Kaznodziejów (Dominikanie) w Irlandii";2006;"Dublin";38;3;1;"www.dominikanie-dlapolakow.ie";"dublindominikanie@gmail.com"
887;"Związek Harcerstwa Polskiego poza granicami Kraju - Irlandiia";2012;"Dublin";38;1;1;"www.zhp.ie";"info@zhp.ie"
888;"Centrum Językowe przy Szkole Podstawowej Laugalaekjarskoli w Reykjaviku";2010;"Reykjavik";39;4;1;"www.tungumalaver.reykjavik.is";
889;"Iceland News Polska";2010;"Reykjavik";39;7;1;"www.informacje.is";
890;"Pozytywni.is  - Polskie Towarzystwo Fotograficzne na Islandii";2010;"Reykjavik";39;1;1;"www.pozytywni.is";
891;"Projekt.Polska.is";2012;"Reykjavik";39;1;1;"www.projektpolska.is";
892;"Stowarzyszenie Polonii Islandzkiej";1998;"Reykjavik";39;1;1;"www.internet.is";
893;"Stowarzyszenie Przyjaciół Polskiej Szkoły w Reykjaviku";2008;"Reykjavik";39;1;1;"www.polskaszkola.is";
894;"Szkoła Podstawowa Öldutúnskóli";2008;"Hafnarfjördur";39;4;1;"www.oldutunsskoli.is";
895;"Szkoła Polska im. Janusza Korczaka w Reykjaviku";2009;"Reykjavik";39;4;1;"www.polskaszkola.is";
896;"Towarzystwo Chrystusowe dla Polonii Zagranicznej (Chrystusowcy) na Islandii";1997;"Reykjavik";39;3;1;"www.islandia.chrystusowcy.pl";
897;"Towarzystwo Kulturowe Rejs w Reykjanesbaer";2009;"Reykjavik";39;1;1;;
898;"Towarzystwo Przyjaźni Islandzko-Polskiej";1998;"Reykjavik";39;1;1;;
899;"Zakon Najświętszej Maryi Panny z Góry Karmel (Karmelitanki Bose) na Islandii";1984;"Hafnarfjördur";39;3;1;"www.karmel.is/pol/index.html";
900;"Związek Polaków w Fiordach Zachodnich";2003;"Ísafjör?ur";39;1;1;"www.mcc.is";
901;"Kontury Wybór prozy i poezji autorów piszących po polsku w Izraelu";1988;"Tel Awiw";40;7;2;;
902;"Biuletyn Izby Handlowej Izrael - Polska";1988;"Tel Awiw";40;7;1;"http://www.israel-poland.pl/";
903;"Cmentarz Wojenny Brytyjskiej Wspólnoty Narodów w Hajfie";1941;"Haifa";40;5;1;;
904;"Cmentarz Wojenny w Ramli (Ramleh)";1918;"Ramla";40;5;1;;
905;"Dom Pokoju na Górze Oliwnej - siostry Elżbietanki";1967;"Jerozolima";40;3;1;"http://elzbietankijerozolima.com/dom_pokoju.html";"homeofpeace.jerusalem@gmail.com"
906;"Izba Handlowa Izrael - Polska";1988;"Tel Awiw";40;6;1;"http://www.israel-poland.pl/";
907;"Nowy Dom Polski - siostry Elżbietanki";1941;"Jerozolima";40;3;1;"http://elzbietankijerozolima.com/dom_pokoju.html";"nowydompolski@gmail.com"
908;"Stary Dom Polski - siostry Elżbietanki";1908;"Jerozolima";40;3;1;"http://elzbietankijerozolima.com/dom_pokoju.html";"sdompolski@gmail.com"
909;"Towarzystwo Polonijne Piast w Hajfie";1991;"Haifa";40;1;1;"www.piast.camus.co.il";"piast@camus.co.il"
910;"Towarzystwo Przyjaźni Izrael - Polska";1984;"Tel Awiw";40;1;1;;"cousin@smile.net.il"
911;"Zgromadzenie Sióstr św. Elżbiety (Elżbietanki) w Jerozolimie";1931;"Jerozolima";40;3;1;"http://elzbietankijerozolima.com/dom_pokoju.html";
912;"gazeta.jp Polonia Japonica";2013;"Tokio";41;7;1;"http://polonia.jp/pl/";"poloniajaponica@gmail.com"
913;"Forum Polonijne Tama w Japonii";2000;"Tokio";41;1;1;"http://klikdotsystems.jp/stronapolska/files/forumtama.html";"polska@klikdotsystems.pl"
914;"Klub Polski w Japonii";1998;"Tokio";41;1;2;;
915;"Ośrodek Duszpasterstwa Polaków przy kościele św. Ignacego (Sei Igunachio Kyokai) w Tokio";1999;"Tokio";41;3;1;"www.ignatius.gr.jp/eng/index.html";"hp_eng@ignatius.gr.jp"
916;"Polonijna Szkoła Sobotnia w Tokio";2012;"Tokio";41;4;1;;"razemwjaponii@gmail.com"
917;"Stowarzyszenie Polonijne Razem w Tokio";2012;"Tokio";41;1;1;"www.facebook.com/razemwjaponii";"razemwjaponii@gmail.com"
918;"Szkoła Polonijna im. Janusza Korczaka w Tokio";2008;"Tokio";41;4;1;;"tokio.amb.sekretariat@msz.gov.pl"
919;"Zagraniczny Ośrodek Polskiej Organizacji Turystycznej w Japonii";2005;"Tokio";41;4;1;"www.pot.gov.pl/o-polskiej-organizacji-turystycznej/i/struktura-organizacyjna/osrodki-zagraniczne-pot";"tokyo@pot.gov.pl"
920;"Zgromadzenie Sióstr Opatrzności Bożej w Japonii";1976;"Tokio";41;3;1;"www.providentia.pl/historia_placowki.html";
921;"Zgromadzenie Sióstr od Aniołów w Kamerunie";1999;"Esseng";42;3;1;"www.misje.siostryodaniolow.pl";
922;"Zgromadzenie Sióstr Opatrzności Bożej w Kamerunie";1999;"Essiengbot";42;3;1;"www.providentia.pl/historia_placowki-1.html";
923;"Zgromadzenie Sióstr Służebniczek NMP Niepokalanie Poczętej (Siostry służebniczki śląskie) w Kamerunie";1974;"Figuil";42;3;1;"www.sluzebniczki.pl/placowki,s,sub11.html";
924;"Zgromadzenie Sióstr św. Dominika (Dominikanki) w Kamerunie";1987;"Garoua Boulai";42;3;1;"www.dominikanki.pl/klasztory";
925;"Zgromadzenie Sióstr św. Józefa Oblubieńca NMP (Józefitki) Delegatura Afrykańska - Kamerun";1996;"Omvan";42;3;1;"http://jozefitki.pl/afryka/kamerun.htm";
926;"Biuletyn Polonijny";2005;"Montreal";43;7;1;"www.biulpol.net";"admin@biulpol.net"
927;"Gazeta Dziennik Polonii w Kanadzie";1988;"Toronto";43;7;1;"www.gazetagazeta.com";"naczelny@gazetagazeta.com"
928;"Głos Polski";1948;"Toronto";43;7;1;"www.polishnationalunion.ca/#!historia/ctig";"eglospolski@bellnet.ca"
929;"Goniec";2003;"Mississauga";43;7;1;"www.goniec.net";"redakcja@goniec.net"
930;"Informator Biuletyn Federacji Polek w Kanadzie";1956;"Ottawa";43;7;1;"www.federacjapolek.ca/nowy/image/informator/informator.html";"jkgrand77@hotmail.com"
931;"Jak tam idzie Biuletyn Organizacyjny";1954;"Brantford";43;7;2;;
932;"Klub za 5 dolarów w Cambridge";1993;"Cambridge";43;4;1;"www.klubza5.com";"vitold.kaiser@rogers.com"
933;"Kujawiak Polish Children's Dance Society";1984;"Edmonton";43;1;1;"www.polonez.ca/kujawiak";
934;"Mazur Polish Canadian Dancers of Edmonton Society";1965;"Edmonton";43;1;1;"www.mazurdance.ca";"mazur.dance@gmail.com"
935;"Myśl Biuletyn Związku Nauczycielstwa Polskiego w Kanadzie";1962;"Toronto";43;7;1;"www.znp.ca/biuletyn.htm";"teresaszramek@yahoo.ca"
936;"Nowy Kurier";1972;"Toronto";43;7;2;"www.nowykurier.com";"zkopc549@rogers.com"
937;"Piast Polish Dance Ensemble";2008;"Edmonton";43;1;1;"www.polonez.ca/piast/index.html";"wzatonski@shaw.ca"
938;"PL";2004;"Mississauga";43;7;2;;"jzamorski@sympatico.ca"
939;"Polonia Life";1999;"Mississauga";43;7;1;"www.polonialife.ca";
940;"Polski Informator Biznesowy Kitchener-Waterloo-Cambridge-Guelph";2008;"Waterloo";43;7;1;"http://polishbusiness.ca";"kwojtynek@polishbusiness.ca"
941;"Polski Przewodnik Handlowy";1986;"Toronto";43;7;1;"www.przewodnikhandlowy.com";"mail@master.on.ca"
942;"Skaner";1995;"London";43;7;1;"www.skaner.net";"skaner@skaner.net"
943;"Truck 'N' Roll Polish-Canadian Trucking Magazine";1999;"Mississauga";43;7;1;"http://polishtrucker.ca/";"contact@trucknrollmagazine.ca"
944;"Twoja Firma";2004;"Toronto";43;7;2;;"twojafirma@rogers.com"
945;"Życie";2004;"Mississauga";43;7;1;"http://zycie.ca/";"zycie@zycie.ca"
946;"Atlas Stage Productions Canada w Toronto";2004;"Toronto";43;1;1;"www.atlasstage.com";"atlasstage@gmail.com"
947;"Biuletyn Stowarzyszenia Inżynierów Polskich w Kanadzie";2000;"Ottawa";43;7;2;;
948;"Celebrity Symphony Orchestra w Toronto";1994;"Toronto";43;1;1;"www.rozbicki.com";"celebrity@rozbicki.com"
949;"Centrum Rekolekcyjne Królowej Apostołów w Mississauga";1963;"Mississauga";43;3;1;;
950;"Chorągiew Harcerek w Kanadzie";1952;"Toronto";43;1;1;"www.zhpkanada.ca";"org_harcerek@zhpkanada.ca"
951;"Chorągiew Harcerzy w Kanadzie";1953;"Toronto";43;1;1;"www.zhpkanada.ca";"komendant@zhpkanada.org"
952;"Chór Agnus Dei w Mississauga";2002;"Mississauga";43;1;1;"www.agnusdeichoir.com";"studio-forte@hotmail.com"
953;"Chór Jubileusz 2000 w Mississauga";2000;"Mississauga";43;1;1;;"jubileusz2000kolbe@gmail.com"
954;"Chór Novi Singers w Toronto";2014;"Toronto";43;1;1;"http://novisingers.artspolonia.com/";"novisingers2014@gmail.com"
955;"Chór Quo Vadis w Brampton";2000;"Brampton";43;1;1;;
956;"Chór Symfonia w Hamilton";1951;"Hamilton";43;1;1;;"jmazun@cogeco.ca"
957;"Chór Dziecięcy Stokrotki w Hamilton";1985;"Hamilton";43;1;1;;
958;"Chór im. I. Paderewskiego w Ottawie";1962;"Ottawa";43;1;1;"www.paderewski.reco.ws";"jdrozd1@rogers.com"
959;"Chór św. Cecylii  Echo w Toronto";1912;"Toronto";43;1;1;;
960;"Cmentarz Hallerczyków w Niagara-on-the-Lake";1918;"Niagara-on-the-Lake";43;5;1;;
961;"Cmentarz weteranów Field of Honour w Pointe-Claire";1930;"Montreal";43;5;1;"www.biblioteka.info/pointeclaire/index.html";
962;"FC Warka";2006;"Mississauga";43;1;3;"http://www.polquest.com/boniek/index.html";"jacko07@hotmail.com"
963;"Federacja Polek w Kanadzie Ogniwo Nr 1 - Toronto";1956;"Toronto";43;1;1;;"mwalkowiak@rogers.com"
964;"Federacja Polek w Kanadzie Ogniwo Nr 2 - London";1956;"London";43;1;1;"www.polki-w-london.info";"elakawala@gmail.com"
965;"Federacja Polek w Kanadzie Zarząd Główny";1956;"Ottawa";43;1;1;"www.federacjapolek.ca";"ewazadar@hotmail.com"
966;"Fundacja Dziedzictwa Polskiego w Kanadzie";1993;"Ottawa";43;1;1;"www.polishheritagefoundation.org";"bod@polishheritagefoundation.org"
967;"Fundacja im. Adama Mickiewicza w Toronto";1956;"Toronto";43;1;1;"www.polishcanadians.ca/org_PL/Adam_Mickiewicz_foundation_PL.html";"annapaudyn@gmail.com"
968;"Fundacja im. Tadeusza i Zofii Romerów w Montrealu";1982;"Montreal";43;1;1;;
969;"Fundacja im. W. Reymonta w Hamilton";1970;"Hamilton";43;1;1;"www.reymontfoundation.com";"president@reymontfoundation.com"
970;"Fundacja Kresy-Syberia Oddział w Kanadzie";2008;"Winnipeg";43;1;1;"www.kresy-siberia.org";"Canada@Kresy-Siberia.org"
971;"Fundacja Maksymiliana Kolbe w Mississauga";1982;"Mississauga";43;1;1;"www.polishculturalcentre.ca";
972;"Fundacja Władysława i Nelli Turzańskich w Toronto";1988;"Toronto";43;1;1;"www.turzanskifoundation.org";"turzanskifoundation@rogers.com"
973;"Fundusz Papieża Jana Pawła II dla Polskich Sierot i Opuszczonych Dzieci w Toronto";1980;"Toronto";43;1;1;;
974;"Fundusz Wieczysty Millenium Polski Chrześcijańskiej w Kanadzie";1961;"Toronto";43;1;1;"www.millenniumfund.ca";"cpmf@millenniumfund.ca"
975;"Fundusz Wieczysty Polonii Albertańskiej (Polonia Foundation of Alberta) w Edmonton";1995;"Edmonton";43;1;1;;"wmis@mislaw.ca"
976;"Instytut Naukowy im. Oskara Haleckiego w Kanadzie";2014;"Ottawa";43;4;1;"http://halecki.org";"alexstarza@gmail.com"
977;"Kabaret O co chodzi";2011;"Burlington";43;1;1;"http://kabaretocochodzi.artspolonia.com/";"igirzewska@pmacanada.com"
978;"Kabaret Pod Bańką w Mississauga";1997;"Mississauga";43;1;1;"https://kabaretbanka.wordpress.com/kabaret/";"kabaretpodbanka@rogers.com"
979;"Kanadyjska Fundacja Dziedzictwa Polsko-Żydowskiego w Montrealu";1988;"Montreal";43;1;1;"www.polish-jewish-heritage.org";"aga.kozanecka@gmail.com"
980;"Kanadyjska Fundacja Dziedzictwa Polsko-Żydowskiego w Toronto";1988;"Toronto";43;1;1;;
981;"Kanadyjsko - Polskie Towarzystwo Historyczne (CPHS) w Edmonton";2005;"Edmonton";43;1;1;"www.cphsalberta.ca/index.html";"cphsalberta@gmail.com"
982;"Kanadyjsko-Polska Izba Handlowa w Montrealu";1990;"Montreal";43;6;1;"www.chambrecp.ca";"info@chambrecp.ca"
983;"Kanadyjsko-Polska Izba Handlowa w Toronto";1994;"Toronto";43;6;1;"www.canada-poland.com";"info@canada-poland.com"
984;"Kanadyjsko-Polski Instytut Badawczy (KPIB)";1956;"Toronto";43;5;1;"www.canadianpolishinstitute.org";"institute@canadianpolishinstitute.org"
985;"Klub Piłki Nożnej Białe Orły w Montrealu";1982;"Montreal";43;1;1;;
986;"Klub Seniorów Ognisko w Ottawie";1973;"Ottawa";43;1;1;;
987;"Klub Sportowy Biały Orzeł przy PSN London";1967;"London";43;1;1;"www.whiteeagles.ca";"whiteeagleslondon@gmail.com"
